year,county_code,deaths,population,crude_rate
2005,8077,19,130194,14.59360646419958
2005,8085,11,37227,29.548446020361567
2005,8101,20,149825,13.35
2005,8123,19,222879,8.524804939002777
2005,9001,44,897653,4.9
2005,9003,50,878081,5.69
2005,9007,10,162191,6.165570222762053
2005,9009,51,847162,6.02
2005,9011,11,269664,4.079150350065267
2005,10001,13,144585,8.99125082131618
2005,10003,46,523343,8.79
2005,10005,16,177222,9.028224486801864
2005,11001,154,567136,27.15
2005,12001,18,233756,7.700337103646537
2005,12005,24,162917,14.73
2005,12009,57,529907,10.76
2005,12011,132,1746896,7.56
2005,12015,21,155262,13.53
2005,12017,28,133791,20.93
2005,12019,20,169418,11.81
2005,12021,27,307452,8.78
2005,12023,11,63109,17.43016051593275
2005,12031,144,828988,17.37
2005,12033,29,298339,9.72
2005,12053,11,157156,6.99941459441574
2005,12055,16,95614,16.733951095027926
2005,12057,103,1143154,9.01
2005,12061,26,127955,20.32
2005,12069,22,267587,8.22
2005,12071,65,555029,11.71
2005,12073,18,258083,6.974500451405168
2005,12075,15,38355,39.108330074305826
2005,12081,27,306845,8.8
2005,12083,37,303558,12.19
2005,12085,15,141912,10.569930661254862
2005,12086,220,2385872,9.22
2005,12089,12,65568,18.301610541727673
2005,12091,19,184045,10.32356217229482
2005,12095,99,1053341,9.4
2005,12097,19,228026,8.332383149289994
2005,12099,121,1278380,9.47
2005,12101,40,421844,9.48
2005,12103,103,929426,11.08
2005,12105,57,547373,10.41
2005,12107,15,73792,20.327406764960973
2005,12109,14,160266,8.73547726904022
2005,12111,19,241965,7.852375343541421
2005,12113,16,141132,11.336904458237678
2005,12115,35,367912,9.51
2005,12117,34,406840,8.36
2005,12127,57,486297,11.72
2005,12131,10,49392,20.24619371558147
2005,13015,13,90334,14.391037704518785
2005,13021,36,154003,23.38
2005,13045,10,102526,9.753623471119521
2005,13051,49,242242,20.23
2005,13057,15,182128,8.235965914082403
2005,13059,12,109536,10.955302366345311
2005,13063,32,256292,12.49
2005,13067,66,646754,10.2
2005,13073,10,106477,9.391699615879485
2005,13077,12,108371,11.073073054599478
2005,13089,83,668998,12.41
2005,13095,11,94610,11.626677941021034
2005,13097,12,113354,10.586304850292006
2005,13113,11,101961,10.788438716764254
2005,13121,134,818737,16.37
2005,13135,60,710978,8.44
2005,13139,10,160979,6.211990383838886
2005,13151,19,169607,11.202367826799602
2005,13153,12,126201,9.508640977488293
2005,13185,14,98273,14.246028919438707
2005,13215,24,186543,12.87
2005,13223,13,113132,11.491001661775625
2005,13245,28,195837,14.3
2005,13277,10,38789,25.780504782283636
2005,13295,10,65160,15.34683855125844
2005,15003,15,918181,1.633664822077564
2005,16001,30,348755,8.6
2005,16011,11,43173,25.47888726750515
2005,16019,18,91709,19.627299392644126
2005,16027,18,163947,10.979157898589177
2005,16055,28,125972,22.23
2005,16083,13,69833,18.61584064840405
2005,17031,581,5207615,11.16
2005,17043,36,911378,3.95
2005,17089,22,475384,4.63
2005,17091,11,107917,10.193018708822521
2005,17097,20,684419,2.92
2005,17111,11,294280,3.7379366589642515
2005,17119,15,264759,5.665529783690073
2005,17143,21,182868,11.48
2005,17161,11,147067,7.479584135122088
2005,17163,47,261255,17.99
2005,17167,16,192432,8.314625426124552
2005,17179,10,130784,7.646195253241987
2005,17197,35,627610,5.58
2005,17201,35,286178,12.23
2005,18003,37,343238,10.78
2005,18019,13,101781,12.772521393973337
2005,18035,14,118170,11.847338580011847
2005,18039,14,192242,7.282487697797568
2005,18081,14,126769,11.043709424228322
2005,18089,87,489530,17.77
2005,18091,12,109541,10.954802311463288
2005,18095,15,130871,11.461668360446547
2005,18097,151,873310,17.29
2005,18127,10,156024,6.409270368661232
2005,18141,29,264863,10.95
2005,18157,11,158834,6.925469357946032
2005,18163,27,175769,15.36
2005,19113,11,200395,5.4891589111504775
2005,19153,26,399030,6.52
2005,19163,11,158543,6.938180808991882
2005,19193,10,100589,9.941444889600254
2005,20091,31,504441,6.15
2005,20173,43,467113,9.21
2005,20177,12,171893,6.981087071608501
2005,20209,39,154356,25.27
2005,21043,10,27767,36.013973421687616
2005,21047,10,72892,13.718926631180377
2005,21059,16,93150,17.176596886741816
2005,21067,27,275540,9.8
2005,21107,12,46640,25.728987993138936
2005,21111,100,710018,14.08
2005,21117,18,153769,11.705870494052768
2005,21193,10,28851,34.66084364493432
2005,21195,14,65719,21.302819580334454
2005,21227,11,102121,10.771535727225546
2005,22005,12,89741,13.371814443788235
2005,22015,12,107477,11.165179526782474
2005,22017,60,249593,24.04
2005,22019,29,186417,15.56
2005,22033,78,413812,18.85
2005,22045,12,72641,16.51959637119533
2005,22051,81,456554,17.74
2005,22055,28,202053,13.86
2005,22057,10,92656,10.79260922120532
2005,22063,16,109208,14.65094132298
2005,22071,229,494294,46.33
2005,22073,13,149476,8.697048355588857
2005,22079,15,127544,11.760647306027725
2005,22087,11,71300,15.427769985974754
2005,22095,12,45296,26.492405510420348
2005,22097,10,83952,11.9115685153421
2005,22103,32,217358,14.72
2005,22105,18,106987,16.824474001514204
2005,22109,17,107811,15.768335327563976
2005,22119,10,41203,24.270077421546976
2005,23005,15,276275,5.429372907429192
2005,23019,11,149726,7.3467534028826
2005,23031,19,198199,9.586324855322175
2005,24003,43,516171,8.33
2005,24005,70,789110,8.87
2005,24013,10,165519,6.041602474640373
2005,24017,12,138560,8.660508083140877
2005,24021,14,221201,6.329085311549225
2005,24025,19,238402,7.969731797552034
2005,24031,38,921531,4.12
2005,24033,156,853271,18.28
2005,24043,15,142084,10.557135215787845
2005,24045,13,92508,14.05283867341203
2005,24510,210,621560,33.79
2005,25005,19,545437,3.4834453841598574
2005,25009,24,728877,3.29
2005,25013,30,461147,6.51
2005,25017,30,1454868,2.06
2005,25021,10,651538,1.534829894802759
2005,25023,19,486292,3.9071175343209426
2005,25025,51,686600,7.43
2005,25027,22,781265,2.82
2005,26005,10,110865,9.019979254047716
2005,26021,16,158510,10.094000378525013
2005,26025,16,138946,11.515264923063636
2005,26027,10,52358,19.099278047289815
2005,26045,14,108073,12.954206878683852
2005,26049,75,442508,16.95
2005,26065,13,282970,4.594126585857158
2005,26075,19,163047,11.653081626770195
2005,26077,19,243259,7.810605157465911
2005,26081,32,592210,5.4
2005,26099,49,828765,5.91
2005,26121,12,173608,6.912123865259666
2005,26125,69,1203253,5.73
2005,26145,42,207368,20.25
2005,26147,10,168209,5.944985107812305
2005,26157,13,57855,22.469968023507043
2005,26159,11,77009,14.284044722045474
2005,26161,11,342234,3.214175096571352
2005,26163,415,1960263,21.17
2005,27003,15,319830,4.689991558015196
2005,27007,19,42700,44.49648711943794
2005,27037,16,381829,4.190357463681386
2005,27053,91,1117015,8.15
2005,27123,35,497560,7.03
2005,27137,13,198443,6.550999531351572
2005,27163,12,219972,5.455239757787354
2005,28033,18,136915,13.146842931745974
2005,28047,24,197784,12.13
2005,28049,52,247370,21.02
2005,28059,25,137913,18.13
2005,28067,11,65871,16.69930621973251
2005,28075,10,78082,12.807048999769473
2005,28089,12,84846,14.14327133866063
2005,28121,14,130354,10.73998496402105
2005,28149,12,48836,24.572037021869114
2005,28151,14,55872,25.05727376861397
2005,29019,16,148786,10.753699944887288
2005,29023,13,41995,30.956066198356947
2005,29037,13,92520,14.051015996541286
2005,29047,21,200659,10.47
2005,29051,10,72948,13.70839502111093
2005,29071,11,98417,11.176930814798256
2005,29077,17,257282,6.60753570012671
2005,29095,141,658592,21.41
2005,29097,12,110219,10.887415055480451
2005,29099,17,210142,8.089767871248965
2005,29183,15,328892,4.5607676684139475
2005,29189,117,1004109,11.65
2005,29213,10,44635,22.40394309398454
2005,29510,90,324945,27.7
2005,30013,15,80041,18.74039554728202
2005,30029,13,83320,15.602496399423908
2005,30031,11,80310,13.696924417880714
2005,30049,10,58529,17.085547335508892
2005,30063,20,102298,19.55
2005,30111,26,137623,18.89
2005,31055,55,488114,11.27
2005,31109,14,268868,5.2070160822411
2005,32003,278,1729522,16.07
2005,32023,10,40027,24.983136382941517
2005,32031,50,392716,12.73
2005,32510,11,55982,19.649172948447717
2005,33011,13,396381,3.2796728400200816
2005,33013,10,145195,6.887289507214436
2005,33015,23,291190,7.9
2005,33017,11,118681,9.268543406273961
2005,34001,14,270332,5.178817158161077
2005,34003,18,891446,2.0191912914523145
2005,34005,17,447245,3.801048642243066
2005,34007,44,511982,8.59
2005,34013,138,786341,17.55
2005,34015,14,275122,5.0886515800263155
2005,34017,29,614664,4.72
2005,34021,34,362015,9.39
2005,34023,10,787329,1.2701170666900368
2005,34025,15,627838,2.389151341588117
2005,34027,11,485472,2.2658361347307365
2005,34031,19,493600,3.849270664505673
2005,34039,28,526161,5.32
2005,35001,81,615320,13.16
2005,35005,13,62172,20.90973428553046
2005,35013,27,189199,14.27
2005,35015,11,50732,21.682567215958368
2005,35025,11,58331,18.857897173029777
2005,35043,10,107436,9.307867009196173
2005,35045,13,124809,10.415915518912898
2005,35049,19,137610,13.807136109294381
2005,35055,11,31850,34.53689167974882
2005,36001,12,302791,3.9631296835110685
2005,36005,96,1351736,7.1
2005,36007,15,200477,7.4821550601814675
2005,36027,15,294362,5.095766437243938
2005,36029,75,931745,8.05
2005,36047,171,2445809,6.99
2005,36055,65,738506,8.8
2005,36059,31,1332318,2.33
2005,36061,53,1573573,3.37
2005,36063,12,216818,5.534595836139066
2005,36065,12,234282,5.122032422465234
2005,36067,28,460910,6.07
2005,36071,17,364522,4.663641700638095
2005,36077,13,63069,20.612345209215302
2005,36081,97,2185222,4.44
2005,36085,21,457028,4.59
2005,36089,13,111606,11.648119276741394
2005,36091,11,212975,5.164925460734828
2005,36103,47,1477687,3.18
2005,36119,33,933401,3.54
2005,37001,15,139311,10.767276094493615
2005,37019,14,87846,15.936980625184985
2005,37021,21,221642,9.47
2005,37023,14,89526,15.637915242499385
2005,37025,14,150797,9.284004323693441
2005,37027,14,80218,17.452442095290333
2005,37031,13,62833,20.68976493243996
2005,37035,14,148629,9.419426895155052
2005,37037,10,57045,17.530020159523183
2005,37045,17,96844,17.554004378175208
2005,37047,21,55155,38.07
2005,37051,36,303695,11.85
2005,37057,23,155425,14.8
2005,37061,12,53445,22.452989054167837
2005,37063,43,241785,17.78
2005,37065,10,56151,17.809121832202454
2005,37067,42,325065,12.92
2005,37071,27,193527,13.95
2005,37081,45,448192,10.04
2005,37083,11,55860,19.692087361260295
2005,37089,11,97584,11.272339727824233
2005,37097,21,140514,14.95
2005,37101,22,144417,15.23
2005,37105,13,51056,25.46223754308994
2005,37119,95,798701,11.89
2005,37127,13,90876,14.30520709538272
2005,37129,22,185412,11.87
2005,37133,13,157205,8.269457078337203
2005,37135,12,121526,9.874430163092672
2005,37147,18,147929,12.16799951328002
2005,37151,21,136301,15.41
2005,37155,33,127885,25.8
2005,37157,15,92587,16.20097853910376
2005,37159,24,132527,18.11
2005,37161,15,65126,23.032275895955532
2005,37167,11,58931,18.66589740544026
2005,37169,12,46165,25.99371818477201
2005,37171,15,72562,20.671977067886775
2005,37183,50,746048,6.7
2005,37191,17,117009,14.528796930150673
2005,37193,10,68104,14.683425349465523
2005,37195,10,76775,13.025073266037122
2005,39017,21,350732,5.99
2005,39023,13,141367,9.195922669364137
2005,39025,10,189486,5.277434744519383
2005,39029,13,109784,11.841434088756102
2005,39035,146,1330612,10.97
2005,39045,12,138745,8.648960322894519
2005,39049,153,1105497,13.84
2005,39061,120,810352,14.81
2005,39085,13,227647,5.710595790851626
2005,39089,15,157950,9.49667616334283
2005,39093,23,294873,7.8
2005,39095,43,449224,9.57
2005,39099,45,247702,18.17
2005,39113,64,546979,11.7
2005,39133,11,157469,6.985501908312113
2005,39141,11,75935,14.486073615592284
2005,39151,26,376050,6.91
2005,39153,42,545029,7.71
2005,39155,28,217926,12.85
2005,39165,11,195499,5.626627246175172
2005,40017,11,99176,11.09139307897072
2005,40027,18,229743,7.8348415403298475
2005,40079,12,48869,24.555444146596002
2005,40089,11,33235,33.09763803219497
2005,40109,91,683299,13.32
2005,40113,10,46335,21.581957483543757
2005,40143,95,568199,16.72
2005,41005,35,359308,9.74
2005,41017,16,140567,11.382472415289506
2005,41019,15,105285,14.247043738424276
2005,41029,22,194701,11.3
2005,41033,13,80660,16.11703446565832
2005,41035,15,65553,22.882247952038806
2005,41039,49,335831,14.59
2005,41043,14,108132,12.9471386823512
2005,41047,28,299461,9.35
2005,41051,61,674862,9.04
2005,41067,32,490773,6.52
2005,42003,144,1234787,11.66
2005,42007,12,174820,6.86420318041414
2005,42011,36,395933,9.09
2005,42013,19,126730,14.992503748125936
2005,42017,43,616302,6.98
2005,42019,16,179522,8.912556678290127
2005,42021,12,146975,8.164653852696036
2005,42029,35,470506,7.44
2005,42039,13,89452,14.53293386397174
2005,42041,16,223361,7.163291711623783
2005,42043,24,257673,9.31
2005,42045,62,552153,11.23
2005,42049,22,277211,7.94
2005,42051,14,142447,9.82821681046284
2005,42063,14,88760,15.77287066246057
2005,42069,23,212305,10.83
2005,42071,30,494722,6.06
2005,42073,11,92741,11.860989206499822
2005,42075,10,126197,7.924118639904276
2005,42077,28,331327,8.45
2005,42079,38,316187,12.02
2005,42081,11,117530,9.359312515953373
2005,42085,10,118594,8.432129787341687
2005,42089,14,162045,8.639575426579038
2005,42091,44,779401,5.65
2005,42095,27,285198,9.47
2005,42101,381,1490861,25.56
2005,42107,15,146976,10.205747877204441
2005,42125,12,205359,5.843425415978847
2005,42129,33,366946,8.99
2005,42133,28,409066,6.84
2005,44007,30,635060,4.72
2005,45001,10,25995,38.468936333910364
2005,45003,16,150152,10.655868719697374
2005,45007,36,175467,20.52
2005,45013,11,141498,7.773961469420062
2005,45015,21,153489,13.68
2005,45019,47,331589,14.17
2005,45029,11,38728,28.403222474695312
2005,45041,18,130982,13.742346276587623
2005,45045,58,405608,14.3
2005,45051,31,229899,13.48
2005,45059,10,67629,14.786556063227314
2005,45063,22,235176,9.35
2005,45073,12,70581,17.00174267862456
2005,45075,21,92197,22.78
2005,45077,12,114344,10.494647729657874
2005,45079,41,349003,11.75
2005,45083,55,264481,20.8
2005,45085,11,106082,10.369336928036802
2005,45091,23,188117,12.23
2005,46099,17,157778,10.774632711784914
2005,47001,14,72040,19.43364797334814
2005,47009,11,115336,9.53735173753208
2005,47013,11,40397,27.229744783028444
2005,47025,12,31206,38.45414343395501
2005,47031,10,50834,19.671873155761894
2005,47037,108,589787,18.31
2005,47059,13,66369,19.587457999969864
2005,47063,10,59918,16.689475616676123
2005,47065,40,317901,12.58
2005,47089,14,47785,29.29789682954902
2005,47093,49,404234,12.12
2005,47113,15,95400,15.723270440251572
2005,47119,12,73962,16.22454774073173
2005,47125,12,151122,7.940604279985707
2005,47129,10,20959,47.71220000954244
2005,47149,19,221318,8.584932088668793
2005,47157,213,913201,23.32
2005,47163,18,153463,11.72921160149352
2005,47165,12,144124,8.326163581360495
2005,47167,12,56022,21.42015636714148
2005,47179,18,113552,15.851768352825136
2005,47187,12,154099,7.787201733950253
2005,47189,13,99960,13.005202080832332
2005,48005,10,82553,12.113430160018412
2005,48013,10,42495,23.532180256500766
2005,48021,10,68233,14.655665147362713
2005,48027,35,266017,13.16
2005,48029,144,1529270,9.42
2005,48037,10,89239,11.20586290747319
2005,48039,30,274336,10.94
2005,48041,15,169824,8.832673827020916
2005,48061,15,373429,4.01682783072552
2005,48085,42,647187,6.49
2005,48113,296,2250830,13.15
2005,48121,44,553669,7.95
2005,48135,21,125378,16.75
2005,48139,10,129955,7.694971336231773
2005,48141,29,728095,3.98
2005,48157,40,462953,8.64
2005,48167,30,274806,10.92
2005,48181,12,115666,10.374699565991735
2005,48183,16,115402,13.864577736954299
2005,48187,12,105585,11.36525074584458
2005,48201,512,3681829,13.91
2005,48203,17,62811,27.06532295298594
2005,48209,15,125302,11.971077875851941
2005,48213,14,78001,17.94848783989949
2005,48215,40,674982,5.93
2005,48231,18,82822,21.733355871628312
2005,48245,32,250849,12.76
2005,48257,12,87388,13.731862498283517
2005,48291,10,74303,13.45840679380375
2005,48303,22,257779,8.53
2005,48309,23,222794,10.32
2005,48339,36,372541,9.66
2005,48355,22,325515,6.76
2005,48361,13,83500,15.568862275449101
2005,48367,13,101891,12.758732370866907
2005,48375,18,118771,15.155214656776486
2005,48423,30,191362,15.68
2005,48427,15,58284,25.736051060325302
2005,48439,181,1612048,11.23
2005,48441,15,127248,11.788004526593738
2005,48451,12,104974,11.431402061462839
2005,48453,57,891266,6.4
2005,48467,14,51579,27.1428294460924
2005,48479,26,223703,11.62
2005,48485,25,130767,19.12
2005,48491,14,332169,4.214722024029936
2005,49011,20,269208,7.43
2005,49035,76,947963,8.02
2005,49049,40,430697,9.29
2005,49053,10,119000,8.403361344537815
2005,49057,27,210150,12.85
2005,51013,10,187760,5.3259480187473365
2005,51015,13,69949,18.58496904887847
2005,51031,10,52795,18.941187612463303
2005,51041,33,289998,11.38
2005,51059,48,1019490,4.71
2005,51085,10,96451,10.367958859939243
2005,51087,30,286441,10.47
2005,51089,14,55651,25.156780650841856
2005,51107,17,254909,6.669046600943867
2005,51143,10,62467,16.00845246290041
2005,51153,21,350612,5.99
2005,51161,10,89245,11.205109529945654
2005,51173,10,32519,30.751253113564378
2005,51185,10,44025,22.714366837024418
2005,51510,14,128181,10.922055530850905
2005,51550,22,215128,10.23
2005,51590,12,45086,26.615800913809167
2005,51650,19,141314,13.445235433148873
2005,51700,18,183651,9.801199013345967
2005,51710,55,239650,22.95
2005,51740,32,98069,32.63
2005,51760,80,197465,40.51
2005,51770,22,93932,23.42
2005,51800,11,77957,14.110342881332018
2005,51810,37,436210,8.48
2005,53005,13,157726,8.242141435147026
2005,53011,40,394277,10.15
2005,53015,12,96536,12.430595839893927
2005,53027,10,70423,14.19990628061855
2005,53033,127,1795268,7.07
2005,53035,29,239806,12.09
2005,53041,10,72060,13.877324451845686
2005,53045,11,55198,19.928258270227182
2005,53047,10,39143,25.54735201696344
2005,53053,72,748148,9.62
2005,53061,58,654849,8.86
2005,53063,32,440439,7.27
2005,53067,18,227023,7.928712068821221
2005,53073,15,185450,8.088433540037746
2005,53077,27,228570,11.81
2005,54003,15,92114,16.28416961591072
2005,54011,15,94821,15.819280539121081
2005,54039,28,193878,14.44
2005,54051,11,34122,32.23726627981947
2005,54055,13,61303,21.206139993148785
2005,54081,14,78341,17.870591388927892
2005,54099,10,42860,23.33177788147457
2005,54107,10,86819,11.51821605869683
2005,55009,12,238587,5.02961183970627
2005,55025,19,459048,4.139000714522229
2005,55073,17,128958,13.18258657857597
2005,55079,149,932540,15.98
2005,55101,22,193251,11.38
2005,55105,12,156761,7.65496520180402
