year,county_code,deaths,population,crude_rate,state,county,candidate,party
2000,37155,39,123339,31.62,North Carolina,Robeson,Al Gore,democrat
2000,37157,22,91928,23.93,North Carolina,Rockingham,George W. Bush,republican
2000,37159,18,130340,13.810035292312412,North Carolina,Rowan,George W. Bush,republican
2000,37161,12,62899,19.078204740933877,North Carolina,Rutherford,George W. Bush,republican
2000,37167,10,58100,17.211703958691913,North Carolina,Stanly,George W. Bush,republican
2000,37171,14,71219,19.657675620269874,North Carolina,Surry,George W. Bush,republican
2000,37179,15,123677,12.128366632437722,North Carolina,Union,George W. Bush,republican
2000,37183,43,627846,6.85,North Carolina,Wake,George W. Bush,republican
2000,37193,12,65632,18.283764017552414,North Carolina,Wilkes,George W. Bush,republican
2000,37195,14,73814,18.966591703470886,North Carolina,Wilson,George W. Bush,republican
2000,39003,11,108473,10.140772358098328,Ohio,Allen,George W. Bush,republican
2000,39007,14,102728,13.628222101082471,Ohio,Ashtabula,Al Gore,democrat
2000,39017,19,332807,5.709014533949106,Ohio,Butler,George W. Bush,republican
2000,39023,14,144742,9.672382584184271,Ohio,Clark,Al Gore,democrat
2000,39025,15,177977,8.428055310517651,Ohio,Clermont,George W. Bush,republican
2000,39035,115,1393978,8.25,Ohio,Cuyahoga,Al Gore,democrat
2000,39049,87,1068978,8.14,Ohio,Franklin,Al Gore,democrat
2000,39061,68,845303,8.04,Ohio,Hamilton,George W. Bush,republican
2000,39085,16,227511,7.032626993859639,Ohio,Lake,George W. Bush,republican
2000,39093,22,284664,7.73,Ohio,Lorain,Al Gore,democrat
2000,39095,25,455054,5.49,Ohio,Lucas,Al Gore,democrat
2000,39099,49,257555,19.03,Ohio,Mahoning,Al Gore,democrat
2000,39103,10,151095,6.618352692014957,Ohio,Medina,George W. Bush,republican
2000,39113,56,559062,10.02,Ohio,Montgomery,Al Gore,democrat
2000,39119,11,84585,13.004669858721995,Ohio,Muskingum,George W. Bush,republican
2000,39133,11,152061,7.233939011317826,Ohio,Portage,Al Gore,democrat
2000,39139,10,128852,7.760841896128893,Ohio,Richland,George W. Bush,republican
2000,39151,24,378098,6.35,Ohio,Stark,George W. Bush,republican
2000,39153,39,542899,7.18,Ohio,Summit,Al Gore,democrat
2000,39155,17,225116,7.551662254126762,Ohio,Trumbull,Al Gore,democrat
2000,40017,10,87697,11.402898616828399,Oklahoma,Canadian,George W. Bush,republican
2000,40027,13,208016,6.249519267748634,Oklahoma,Cleveland,George W. Bush,republican
2000,40031,10,114996,8.695954641900586,Oklahoma,Comanche,George W. Bush,republican
2000,40079,10,48109,20.786131493067828,Oklahoma,Le Flore,George W. Bush,republican
2000,40089,10,34402,29.06807743735829,Oklahoma,McCurtain,George W. Bush,republican
2000,40101,18,69451,25.917553382960648,Oklahoma,Muskogee,Al Gore,democrat
2000,40109,89,660448,13.48,Oklahoma,Oklahoma,George W. Bush,republican
2000,40123,10,35143,28.455168881427312,Oklahoma,Pontotoc,George W. Bush,republican
2000,40143,76,563299,13.49,Oklahoma,Tulsa,George W. Bush,republican
2000,41005,24,338391,7.09,Oregon,Clackamas,George W. Bush,republican
2000,41017,14,115367,12.135185971725017,Oregon,Deschutes,George W. Bush,republican
2000,41019,15,100399,14.94038785246865,Oregon,Douglas,George W. Bush,republican
2000,41029,25,181269,13.79,Oregon,Jackson,George W. Bush,republican
2000,41033,17,75726,22.449356891952565,Oregon,Josephine,George W. Bush,republican
2000,41035,11,63775,17.24813798510388,Oregon,Klamath,George W. Bush,republican
2000,41039,41,322959,12.7,Oregon,Lane,Al Gore,democrat
2000,41041,14,44479,31.47552777715326,Oregon,Lincoln,Al Gore,democrat
2000,41047,38,284834,13.34,Oregon,Marion,George W. Bush,republican
2000,41051,61,660486,9.24,Oregon,Multnomah,Al Gore,democrat
2000,41067,31,445342,6.96,Oregon,Washington,Al Gore,democrat
2000,42003,116,1281666,9.05,Pennsylvania,Allegheny,Al Gore,democrat
2000,42007,25,181412,13.78,Pennsylvania,Beaver,Al Gore,democrat
2000,42011,51,373638,13.65,Pennsylvania,Berks,George W. Bush,republican
2000,42013,17,129144,13.163600322121043,Pennsylvania,Blair,George W. Bush,republican
2000,42017,28,597635,4.69,Pennsylvania,Bucks,Al Gore,democrat
2000,42019,16,174083,9.191018077583681,Pennsylvania,Butler,George W. Bush,republican
2000,42021,16,152598,10.485065335063368,Pennsylvania,Cambria,Al Gore,democrat
2000,42029,26,433501,6.0,Pennsylvania,Chester,George W. Bush,republican
2000,42039,13,90366,14.38594161520926,Pennsylvania,Crawford,George W. Bush,republican
2000,42041,23,213674,10.76,Pennsylvania,Cumberland,George W. Bush,republican
2000,42043,21,251798,8.34,Pennsylvania,Dauphin,George W. Bush,republican
2000,42045,48,550864,8.71,Pennsylvania,Delaware,Al Gore,democrat
2000,42049,15,280843,5.3410624441413885,Pennsylvania,Erie,Al Gore,democrat
2000,42051,24,148644,16.15,Pennsylvania,Fayette,Al Gore,democrat
2000,42055,10,129313,7.733174545482666,Pennsylvania,Franklin,George W. Bush,republican
2000,42063,14,89605,15.624128117850566,Pennsylvania,Indiana,George W. Bush,republican
2000,42071,28,470658,5.95,Pennsylvania,Lancaster,George W. Bush,republican
2000,42073,16,94643,16.90563485941908,Pennsylvania,Lawrence,Al Gore,democrat
2000,42077,26,312090,8.33,Pennsylvania,Lehigh,Al Gore,democrat
2000,42079,29,319250,9.08,Pennsylvania,Luzerne,Al Gore,democrat
2000,42091,44,750097,5.87,Pennsylvania,Montgomery,Al Gore,democrat
2000,42101,337,1517550,22.21,Pennsylvania,Philadelphia,Al Gore,democrat
2000,42107,11,150336,7.316943380161771,Pennsylvania,Schuylkill,George W. Bush,republican
2000,42125,12,202897,5.914330916672006,Pennsylvania,Washington,Al Gore,democrat
2000,42129,38,369993,10.27,Pennsylvania,Westmoreland,George W. Bush,republican
2000,42133,47,381751,12.31,Pennsylvania,York,George W. Bush,republican
2000,44007,42,621602,6.76,Rhode Island,Providence,Al Gore,democrat
2000,45003,18,142552,12.62697121050564,South Carolina,Aiken,George W. Bush,republican
2000,45007,27,165740,16.29,South Carolina,Anderson,George W. Bush,republican
2000,45019,35,309969,11.29,South Carolina,Charleston,George W. Bush,republican
2000,45025,11,42768,25.7201646090535,South Carolina,Chesterfield,George W. Bush,republican
2000,45041,21,125761,16.7,South Carolina,Florence,George W. Bush,republican
2000,45045,39,379616,10.27,South Carolina,Greenville,George W. Bush,republican
2000,45051,30,196629,15.26,South Carolina,Horry,George W. Bush,republican
2000,45057,13,61351,21.189548662613486,South Carolina,Lancaster,George W. Bush,republican
2000,45063,23,216014,10.65,South Carolina,Lexington,George W. Bush,republican
2000,45073,12,66215,18.122781847013517,South Carolina,Oconee,George W. Bush,republican
2000,45075,10,91582,10.919176257343146,South Carolina,Orangeburg,Al Gore,democrat
2000,45077,14,110757,12.640284586978701,South Carolina,Pickens,George W. Bush,republican
2000,45079,33,320677,10.29,South Carolina,Richland,Al Gore,democrat
2000,45083,48,253791,18.91,South Carolina,Spartanburg,George W. Bush,republican
2000,45087,11,29881,36.81269033834209,South Carolina,Union,George W. Bush,republican
2000,45091,16,164614,9.71970792277692,South Carolina,York,George W. Bush,republican
2000,46099,15,148281,10.115928541080786,South Dakota,Minnehaha,George W. Bush,republican
2000,47009,13,105823,12.284664014439205,Tennessee,Blount,George W. Bush,republican
2000,47011,12,87965,13.64178934803615,Tennessee,Bradley,George W. Bush,republican
2000,47019,12,56742,21.148355715343133,Tennessee,Carter,George W. Bush,republican
2000,47031,11,48014,22.90998458782855,Tennessee,Coffee,George W. Bush,republican
2000,47037,120,569891,21.06,Tennessee,Davidson,Al Gore,democrat
2000,47041,10,17423,57.39539688916948,Tennessee,DeKalb,Al Gore,democrat
2000,47065,47,307896,15.26,Tennessee,Hamilton,George W. Bush,republican
2000,47093,52,382032,13.61,Tennessee,Knox,George W. Bush,republican
2000,47113,11,91837,11.977743175408605,Tennessee,Madison,George W. Bush,republican
2000,47125,15,134768,11.130238632316276,Tennessee,Montgomery,George W. Bush,republican
2000,47141,10,62315,16.047500601781273,Tennessee,Putnam,George W. Bush,republican
2000,47145,12,51910,23.116933153534966,Tennessee,Roane,George W. Bush,republican
2000,47147,11,54433,20.2083295059982,Tennessee,Robertson,Al Gore,democrat
2000,47149,21,182023,11.54,Tennessee,Rutherford,George W. Bush,republican
2000,47157,179,897472,19.94,Tennessee,Shelby,Al Gore,democrat
2000,47163,17,153048,11.107626365584654,Tennessee,Sullivan,George W. Bush,republican
2000,47165,14,130449,10.732163527508835,Tennessee,Sumner,George W. Bush,republican
2000,47179,13,107198,12.12709192335678,Tennessee,Washington,George W. Bush,republican
2000,47187,12,126638,9.475828740188568,Tennessee,Williamson,George W. Bush,republican
2000,47189,12,88809,13.51214403945546,Tennessee,Wilson,George W. Bush,republican
2000,48005,12,80130,14.975664545114189,Texas,Angelina,George W. Bush,republican
2000,48027,25,237974,10.51,Texas,Bell,George W. Bush,republican
2000,48029,137,1392931,9.84,Texas,Bexar,George W. Bush,republican
2000,48037,10,89306,11.197455938010885,Texas,Bowie,George W. Bush,republican
2000,48039,26,241767,10.75,Texas,Brazoria,George W. Bush,republican
2000,48061,25,335227,7.46,Texas,Cameron,Al Gore,democrat
2000,48085,24,491675,4.88,Texas,Collin,George W. Bush,republican
2000,48113,308,2218899,13.88,Texas,Dallas,George W. Bush,republican
2000,48121,22,432976,5.08,Texas,Denton,George W. Bush,republican
2000,48139,10,111360,8.979885057471265,Texas,Ellis,George W. Bush,republican
2000,48141,45,679622,6.62,Texas,El Paso,Al Gore,democrat
2000,48157,31,354452,8.75,Texas,Fort Bend,George W. Bush,republican
2000,48167,37,250158,14.79,Texas,Galveston,George W. Bush,republican
2000,48181,16,110595,14.467200144672,Texas,Grayson,George W. Bush,republican
2000,48183,18,111379,16.16103574282405,Texas,Gregg,George W. Bush,republican
2000,48201,404,3400578,11.88,Texas,Harris,George W. Bush,republican
2000,48213,13,73277,17.740900964832075,Texas,Henderson,George W. Bush,republican
2000,48215,32,569463,5.62,Texas,Hidalgo,Al Gore,democrat
2000,48231,10,76596,13.0555120371821,Texas,Hunt,George W. Bush,republican
2000,48245,33,252051,13.09,Texas,Jefferson,Al Gore,democrat
2000,48251,14,126811,11.04005173052811,Texas,Johnson,George W. Bush,republican
2000,48257,11,71313,15.424957581366652,Texas,Kaufman,George W. Bush,republican
2000,48277,11,48499,22.680880018144705,Texas,Lamar,George W. Bush,republican
2000,48303,20,242628,8.24,Texas,Lubbock,George W. Bush,republican
2000,48309,19,213517,8.89858887114375,Texas,McLennan,George W. Bush,republican
2000,48329,17,116009,14.65403546276582,Texas,Midland,George W. Bush,republican
2000,48339,42,293768,14.3,Texas,Montgomery,George W. Bush,republican
2000,48355,33,313645,10.52,Texas,Nueces,George W. Bush,republican
2000,48373,13,41133,31.604794204166968,Texas,Polk,George W. Bush,republican
2000,48375,14,113546,12.329804660666163,Texas,Potter,George W. Bush,republican
2000,48381,10,104312,9.586624741161131,Texas,Randall,George W. Bush,republican
2000,48427,10,53597,18.65776069556132,Texas,Starr,Al Gore,democrat
2000,48439,142,1446219,9.82,Texas,Tarrant,George W. Bush,republican
2000,48451,13,104010,12.498798192481491,Texas,Tom Green,George W. Bush,republican
2000,48453,54,812280,6.65,Texas,Travis,George W. Bush,republican
2000,48479,16,193117,8.285132846926993,Texas,Webb,Al Gore,democrat
2000,48485,13,131664,9.873617693522906,Texas,Wichita,George W. Bush,republican
2000,48491,17,249967,6.800897718498842,Texas,Williamson,George W. Bush,republican
2000,49011,19,238994,7.949990376327439,Utah,Davis,George W. Bush,republican
2000,49035,85,898387,9.46,Utah,Salt Lake,George W. Bush,republican
2000,49049,28,368536,7.6,Utah,Utah,George W. Bush,republican
2000,49057,22,196533,11.19,Utah,Weber,George W. Bush,republican
2000,51003,10,79236,12.62052602352466,Virginia,Albemarle,George W. Bush,republican
2000,51013,11,189453,5.80618939789816,Virginia,Arlington,Al Gore,democrat
2000,51041,22,259903,8.46,Virginia,Chesterfield,George W. Bush,republican
2000,51059,53,969749,5.47,Virginia,Fairfax,George W. Bush,republican
2000,51085,11,86320,12.743280815569971,Virginia,Hanover,George W. Bush,republican
2000,51087,24,262300,9.15,Virginia,Henrico,George W. Bush,republican
2000,51089,17,57930,29.345762126704646,Virginia,Henry,George W. Bush,republican
2000,51093,10,29728,33.63832077502691,Virginia,Isle of Wight,George W. Bush,republican
2000,51143,12,61745,19.43477204631954,Virginia,Pittsylvania,George W. Bush,republican
2000,51153,23,280813,8.19,Virginia,Prince William,George W. Bush,republican
2000,51161,10,85778,11.658000886008068,Virginia,Roanoke,George W. Bush,republican
2000,51167,11,30308,36.29404777616471,Virginia,Russell,Al Gore,democrat
2000,51169,12,23403,51.27547750288424,Virginia,Scott,George W. Bush,republican
2000,51185,10,44598,22.42253015830306,Virginia,Tazewell,George W. Bush,republican
2000,51191,10,51103,19.568322799052893,Virginia,Washington,George W. Bush,republican
2000,51550,16,199184,8.0327737167644,Virginia,Chesapeake,George W. Bush,republican
2000,51590,14,48411,28.9190473239553,Virginia,Danville,George W. Bush,republican
2000,51650,11,146437,7.511762737559496,Virginia,Hampton,Al Gore,democrat
2000,51700,26,180150,14.43,Virginia,Newport News,Al Gore,democrat
2000,51710,42,234403,17.92,Virginia,Norfolk,Al Gore,democrat
2000,51740,17,100565,16.90448963357033,Virginia,Portsmouth,Al Gore,democrat
2000,51760,61,197790,30.84,Virginia,Richmond,Al Gore,democrat
2000,51770,21,94911,22.13,Virginia,Roanoke,Al Gore,democrat
2000,51810,33,425257,7.76,Virginia,Virginia Beach,George W. Bush,republican
2000,53005,12,142475,8.422530268468153,Washington,Benton,George W. Bush,republican
2000,53011,43,345238,12.46,Washington,Clark,George W. Bush,republican
2000,53015,11,92948,11.834574170503938,Washington,Cowlitz,Al Gore,democrat
2000,53033,121,1737034,6.97,Washington,King,Al Gore,democrat
2000,53035,25,231969,10.78,Washington,Kitsap,Al Gore,democrat
2000,53053,70,700820,9.99,Washington,Pierce,Al Gore,democrat
2000,53061,52,606024,8.58,Washington,Snohomish,Al Gore,democrat
2000,53063,43,417939,10.29,Washington,Spokane,George W. Bush,republican
2000,53065,12,40066,29.950581540458245,Washington,Stevens,George W. Bush,republican
2000,53067,14,207355,6.7517060114296745,Washington,Thurston,Al Gore,democrat
2000,53073,14,166814,8.392580958432745,Washington,Whatcom,George W. Bush,republican
2000,53077,23,222581,10.33,Washington,Yakima,George W. Bush,republican
2000,54019,11,47579,23.119443451943084,West Virginia,Fayette,Al Gore,democrat
2000,54033,10,68652,14.56621802715143,West Virginia,Harrison,Al Gore,democrat
2000,54039,29,200073,14.49,West Virginia,Kanawha,Al Gore,democrat
2000,54081,13,79220,16.409997475385,West Virginia,Raleigh,George W. Bush,republican
2000,54083,10,28262,35.38320005661312,West Virginia,Randolph,George W. Bush,republican
2000,54099,11,42903,25.63923268769084,West Virginia,Wayne,George W. Bush,republican
2000,55025,20,426526,4.69,Wisconsin,Dane,Al Gore,democrat
2000,55059,10,149577,6.685519832594583,Wisconsin,Kenosha,Al Gore,democrat
2000,55079,140,940164,14.89,Wisconsin,Milwaukee,Al Gore,democrat
2000,55087,10,160971,6.212299109777538,Wisconsin,Outagamie,George W. Bush,republican
2000,55101,21,188831,11.12,Wisconsin,Racine,George W. Bush,republican
2000,55105,12,152307,7.8788236916228405,Wisconsin,Rock,Al Gore,democrat
2000,55133,17,360767,4.712182655287208,Wisconsin,Waukesha,George W. Bush,republican
2000,56025,10,66533,15.030135421520148,Wyoming,Natrona,George W. Bush,republican
2004,1003,15,156266,9.599017060652988,Alabama,Baldwin,George W. Bush,republican
2004,1009,11,54124,20.323701130736826,Alabama,Blount,George W. Bush,republican
2004,1013,11,20870,52.707235265931956,Alabama,Butler,George W. Bush,republican
2004,1015,22,113462,19.39,Alabama,Calhoun,George W. Bush,republican
2004,1021,10,41534,24.076660085712913,Alabama,Chilton,George W. Bush,republican
2004,1033,14,54380,25.744759102611255,Alabama,Colbert,George W. Bush,republican
2004,1047,16,44795,35.71827212858578,Alabama,Dallas,John Kerry,democrat
2004,1055,15,103080,14.551804423748544,Alabama,Etowah,George W. Bush,republican
2004,1069,18,92593,19.439914464376358,Alabama,Houston,George W. Bush,republican
2004,1071,12,53525,22.41943017281644,Alabama,Jackson,George W. Bush,republican
2004,1073,116,656023,17.68,Alabama,Jefferson,George W. Bush,republican
2004,1077,18,88732,20.28580444484515,Alabama,Lauderdale,George W. Bush,republican
2004,1081,24,122274,19.63,Alabama,Lee,George W. Bush,republican
2004,1083,15,69593,21.553891914416678,Alabama,Limestone,George W. Bush,republican
2004,1089,18,295655,6.088177098307149,Alabama,Madison,George W. Bush,republican
2004,1097,59,397959,14.83,Alabama,Mobile,George W. Bush,republican
2004,1101,38,223002,17.04,Alabama,Montgomery,John Kerry,democrat
2004,1103,21,113006,18.58,Alabama,Morgan,George W. Bush,republican
2004,1115,11,70416,15.621449670529426,Alabama,St. Clair,George W. Bush,republican
2004,1117,14,165757,8.44609880729019,Alabama,Shelby,George W. Bush,republican
2004,1121,14,81139,17.254341315520282,Alabama,Talladega,George W. Bush,republican
2004,1123,10,40904,24.44748679835713,Alabama,Tallapoosa,George W. Bush,republican
2004,1125,25,171960,14.54,Alabama,Tuscaloosa,George W. Bush,republican
2004,2020,41,274484,14.94,Alaska,District 20,George W. Bush,republican
2004,4003,24,123234,19.48,Arizona,Cochise,George W. Bush,republican
2004,4005,17,125117,13.58728230376368,Arizona,Coconino,John Kerry,democrat
2004,4007,12,51423,23.335861384983374,Arizona,Gila,George W. Bush,republican
2004,4013,519,3417860,15.18,Arizona,Maricopa,George W. Bush,republican
2004,4015,48,180521,26.59,Arizona,Mohave,George W. Bush,republican
